source,row_type,scenario,phase,category,miss_reason,classification,grid_axis,collection_required,expected,bucket_tokens,decode_batch,bucket_min,bucket_max,decode_batch_min,decode_batch_max,unique_points,count,collection_note,gpu_allowed,ssh_allowed,runtime_modified,perf_database,valid_for_default,diagnostic_only,default_readiness
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,18,9,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,19,8,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,23,8,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,24,8,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,25,8,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,26,8,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,27,8,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,28,8,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,29,8,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,30,8,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,31,8,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,32,8,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,34,9,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,36,7,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,38,8,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,42,8,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,43,8,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,44,8,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,46,8,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,46,9,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,48,8,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,50,9,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,58,8,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,59,8,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,63,8,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,67,9,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,73,8,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,77,8,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,77,9,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,86,8,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,32000,9,8000,32000,0,34,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,hit,covered,none,false,true,32000,1,8000,32000,0,34,,2,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,hit,covered,none,false,true,32000,2,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,hit,covered,none,false,true,32000,3,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,hit,covered,none,false,true,32000,4,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,hit,covered,none,false,true,32000,5,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,hit,covered,none,false,true,32000,6,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,hit,covered,none,false,true,32000,7,8000,32000,0,34,,7,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,hit,covered,none,false,true,32000,8,8000,32000,0,34,,4,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,prefill,collective_other,table_missing,expected_pure_prefill_fallback,pure_prefill_not_in_serving_state_table,false,true,32000,0,,,,,,1,pure prefill remains on the baseline model; Phase437 targets mixed_prefill and decode,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,prefill,ep_a2a,table_missing,expected_pure_prefill_fallback,pure_prefill_not_in_serving_state_table,false,true,32000,0,,,,,,1,pure prefill remains on the baseline model; Phase437 targets mixed_prefill and decode,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,prefill,moe_gemm_or_aux,table_missing,expected_pure_prefill_fallback,pure_prefill_not_in_serving_state_table,false,true,32000,0,,,,,,1,pure prefill remains on the baseline model; Phase437 targets mixed_prefill and decode,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-32k3k,prefill,other_cuda,table_missing,expected_pure_prefill_fallback,pure_prefill_not_in_serving_state_table,false,true,32000,0,,,,,,1,pure prefill remains on the baseline model; Phase437 targets mixed_prefill and decode,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,collective_other,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,53,53,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,collective_other,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,54,54,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,collective_other,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,55,55,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,collective_other,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,56,56,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,collective_other,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,57,57,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,collective_other,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,58,58,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,collective_other,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,59,59,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,collective_other,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,60,60,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,collective_other,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,61,61,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,collective_other,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,62,62,8,52,8,52,,1,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,collective_other,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,63,63,8,52,8,52,,2,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,collective_other,bucket_above_range,in_scope_grid_gap,token_or_decode_bucket_high,true,true,64,64,8,52,8,52,,3,collect higher token bucket points; decode phase uses bucket_tokens=decode_batch,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,collective_other,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,1,1,8,52,8,52,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
